1659878946357.264,49.83174222182429,77.82357271233424,0,43.18523671760109,2770
1659879246357.264,0.573379234235194,154.14118649372,0,59.23262017881363,4934
1659879546357.264,98.0447372369657,119.50877944189529,54.13047811522331,72.34658722788299,2819
1659879846357.264,71.69675529966185,103.27411911898638,8.89428870069085,76.71266781410874,4952
1659880146357.264,24.79110279286364,107.28294005998129,13.6993531380477,18.92012117384414,8949
1659880446357.264,33.25812608097189,142.7595012556033,0,94.32630081030848,2430
1659880746357.264,30.850239174203942,52.11591360113731,0,42.83816754195483,9833
1659881046357.264,67.53001383419046,109.20531627069748,44.3974202760224,85.56421392457665,3999
1659881346357.264,95.85554429213413,101.95040996840459,38.972866333653485,99.87312019515917,1925
1659881646357.264,77.53458717865833,174.604971303346,0,54.44022060678555,7001
1659881946357.264,50.27491906211807,53.73900052043894,0,19.97444791190085,7784
1659882246357.264,83.77411900693063,181.9531514346202,0,6.701914993152947,3375
1659882546357.264,83.51085665762817,150.4498818196492,0.15919416857721558,68.61265262193669,6053
1659882846357.264,14.226577810251072,100.94257909417486,0,12.980686221715432,4299
1659883146357.264,77.97870410627662,102.12916076949396,18.829785553277446,83.63201757609276,5923
1659883446357.264,6.527141704117123,89.37276314039323,0,44.214757567288665,5572
1659883746357.264,55.95504003868987,152.95014888300537,0,12.936924610102507,8040
1659884046357.264,8.96417615904821,145.25065502960246,0,78.83199875217704,1623
1659884346357.264,32.6806943179612,121.92495695462961,0,33.500250512249586,6195
1659884646357.264,27.226443576882474,139.96609127865946,0,45.10606779446481,4257
1659884946357.264,56.33305733208095,93.99595151456072,0,73.20776650085784,2865
1659885246357.264,11.825835541587127,136.09054960883736,0,91.90389430533953,5725
1659885546357.264,19.87783370077424,50.80009417560751,5.171568610752386,45.76162873003696,5771
1659885846357.264,26.99834201374506,93.81609475677756,19.344176489048106,31.89470877039451,5150
1659886146357.264,54.24284504887954,124.08682456705694,34.664738046874945,77.85326603651605,9862
1659886446357.264,46.85657131863361,148.50697145258658,0,72.7667026561443,317
1659886746357.264,14.522608334295517,185.20355880068507,0,94.09618194144359,663
1659887046357.264,80.13322178715674,142.32426035218967,0,79.95183879233288,1351
1659887346357.264,10.284871110563465,27.977937374533656,0,26.13876688122486,2086
1659887646357.264,80.78260708733201,113.65193784997743,16.47309216728764,65.9868440047602,8180
1659887946357.264,94.85271003483005,152.9214464551108,24.29757815589752,65.99555993938058,2987
1659888246357.264,43.678478602752776,46.26819650467032,0,42.532063706697045,7132
1659888546357.264,1.989117854706135,104.75174793753332,1.7363573557854783,13.080394830203412,533
1659888846357.264,17.989602489915736,118.23109346765975,0,40.3829586906999,7652
1659889146357.264,38.9126809804329,44.57023600546941,1.5241536464532857,35.702768657171426,6649
1659889446357.264,33.15256071998154,61.31426807634753,0,47.106229742623505,3799
1659889746357.264,39.242834472437025,131.7322921592139,7.919705315786253,16.214493230595185,8974
1659890046357.264,1.64457167508546,118.51412485950242,0,98.36343086067247,4315
1659890346357.264,86.11747633163456,103.42591097619172,0,34.545689282054745,2737
1659890646357.264,41.03337435129981,179.5381286939212,0,99.79135723159327,3488
1659890946357.264,80.10231130314946,109.25267046780597,0,36.697818472286905,278
1659891246357.264,77.42502056750344,140.47377022598,37.68218217752833,50.87996935878182,3906
1659891546357.264,64.55277841157981,117.52676649369857,24.464315218686984,43.159798014794994,6244
1659891846357.264,38.20284469073716,124.12027004431395,0,48.234569302908625,9351
1659892146357.264,6.82168283080784,104.30493944445112,0,14.612030147702049,4176
1659892446357.264,30.12808139667579,116.11149530459252,7.207001029952895,22.483159026421294,1903
1659892746357.264,34.543793402942825,139.43922733847566,0,52.437343308517306,1857
1659893046357.264,12.52078085032723,174.95527644686612,3.2119443774148557,80.14732726248083,961
1659893346357.264,5.864236039666137,46.648310078516445,0,37.93487337996636,9643
1659893646357.264,63.133870912262346,142.61553345887293,30.255569702471572,54.88203692070014,9685
1659893946357.264,34.631788105035156,137.63951910961634,0,98.96738396831817,2317
1659894246357.264,2.203931422205563,71.10790007416823,0,35.334541690985986,7128
1659894546357.264,59.83215514412089,83.87199432856816,0,72.60540402769078,2906
1659894846357.264,41.858520423737964,91.3385102146595,0,89.01346794965606,9851
1659895146357.264,64.30735061736226,97.75579496053723,7.598069608469615,86.7776575854644,282
1659895446357.264,87.99678306054739,141.64578419249875,0,4.991077096775609,6672
1659895746357.264,79.51228798029075,148.8615765138407,4.553363322307604,40.185485193506366,5690
1659896046357.264,32.454480044084576,128.20685732637438,0,45.34744134382953,7757
1659896346357.264,13.69812491590191,105.39797443865315,7.12227853456695,11.145370497173845,3602
1659896646357.264,81.85090299173014,111.50684812888461,0,51.98128734005563,4826
1659896946357.264,34.69217626514754,140.4915160900851,20.583356548552928,57.190699139521136,6298
1659897246357.264,29.964309288694192,52.1375949236092,0,31.83827950067496,102
1659897546357.264,41.29736582081524,121.52724031478624,0,53.20492215697515,196
1659897846357.264,38.71301111112063,155.01939744496565,32.78294950648339,73.2185351460048,3553
1659898146357.264,6.672300832529587,109.63871672353456,0,48.177519496668985,6752
1659898446357.264,29.113634112583675,172.82864651668547,0,80.05329970554114,8607
1659898746357.264,44.06251244079379,102.95766707452495,18.39178354886688,77.2834322670877,260
1659899046357.264,27.51913300054707,103.4179421163743,15.878639240352165,97.1839384113643,3767
1659899346357.264,32.427349642420445,123.87132246275715,10.928874219758491,85.3252067136301,7355
1659899646357.264,2.0152115747667843,20.37069626340876,0,2.996604683479709,8690
1659899946357.264,48.96470199183683,77.94299090891201,34.45163629968849,54.26420089346353,4928
1659900246357.264,15.59547003954368,96.41368440613572,0,24.912651826973597,918
1659900546357.264,90.56585561820077,168.75574365539146,3.9094287833373187,72.58109407002371,5166
1659900846357.264,36.07005949134577,104.17679356566029,0,31.819902897718176,2721
1659901146357.264,74.74930439801801,87.74123705305826,61.386868319605604,68.21120247214472,9031
1659901446357.264,67.80480683691451,154.6357692162668,0,78.24511137977662,5231
1659901746357.264,61.127651043888285,108.89346700375465,29.510433250530962,72.26332386757527,6452
1659902046357.264,44.32683019036685,64.86146360180399,0,6.474609298280565,3726
1659902346357.264,19.849280764417475,46.23744372593362,4.7741065227707935,44.37505891399803,2823
1659902646357.264,80.43066780788047,136.2760349456867,6.625419716055376,72.04391651328879,8026
1659902946357.264,99.08660692286932,99.27080327400927,29.182364759121306,92.25861361247442,723
1659903246357.264,44.80326428388347,54.36404950151358,0,0.537817449375666,2996
1659903546357.264,21.067151010829832,169.52755448354043,0,90.43662006811887,1238
1659903846357.264,50.69862243655334,118.31311464624474,9.415955607627348,21.56793948135749,9112
1659904146357.264,84.18290670136577,144.48397311322412,40.75348657500828,72.26226285453595,2399
1659904446357.264,23.830741194331694,103.53588078012945,0,41.74524754234653,5376
1659904746357.264,28.027812295415522,85.8360639923077,0,53.91350295997226,3348
1659905046357.264,82.84459671945797,140.45641158960825,57.784969040502425,77.44960499247627,9918
1659905346357.264,45.6736886082799,142.61186234134232,0,23.214804025577664,9845
1659905646357.264,83.0508039735256,160.29827467971316,0,72.37030453831392,5512
1659905946357.264,48.24854698588622,183.81713358635125,0,94.51175097387663,805
1659906246357.264,88.3906740919524,129.02913437126534,0,6.965250260701139,9103
1659906546357.264,97.8766352359011,157.57329094909517,0,65.80728699454464,7922
1659906846357.264,21.544112972848517,165.5316290496619,0,80.67979601694408,9354
1659907146357.264,64.43697464010873,85.64749746632826,0,54.17303231277266,461
1659907446357.264,19.357136247642302,101.83028996327326,0,66.12574381157825,1732
1659907746357.264,30.36788989013709,66.74350473707923,0,27.461811364651457,344
1659908046357.264,65.64473516352703,93.3303925844858,9.517650022146043,27.401672736374895,4857
1659908346357.264,76.3863615380632,121.86047190417436,0,4.222707331097785,6968
1659908646357.264,31.476443748418394,80.31922440902855,0,33.67010262772459,2277
1659908946357.264,71.34330324297952,157.4004565109178,6.588170395256375,17.739288333769608,8623
1659909246357.264,14.950252895589466,35.71497479158035,0,26.610551159159833,2662
1659909546357.264,23.820234470617365,70.11096178303256,0,37.320836106666476,5207
1659909846357.264,28.015009305450413,64.40635274417039,0,11.231138975543931,3303
1659910146357.264,93.35712544263227,131.23848156175143,0,40.29257918369484,6427
1659910446357.264,55.26092230268205,68.87674807610918,33.14825431386514,63.326567518219704,5623
1659910746357.264,47.630603601703804,60.03018910983178,0,58.43031068847815,3665
1659911046357.264,15.471689144343992,139.82134832601827,1.8074138469428185,56.88607036305887,9165
1659911346357.264,57.21625171996626,141.0186602630023,0,51.21096493817156,647
1659911646357.264,53.94343012035111,110.39153272299886,0,41.42014703245803,938
1659911946357.264,2.1712705481090278,11.659892594027154,0,4.538135323927916,2592
1659912246357.264,25.344518513474558,87.70181256077082,0,12.935692908207086,4994
1659912546357.264,64.74296939287557,112.88492914300713,0,34.21191780758197,8527
1659912846357.264,52.03785753630318,115.2210661151107,0,11.883512817161568,5800
1659913146357.264,58.124454724584965,100.91964922527757,0,8.86623975515225,1104
1659913446357.264,21.067027177023757,35.359621698689004,0,5.395928560840712,3444
1659913746357.264,99.85210210963106,193.95784323467876,0,19.960493912949794,50
1659914046357.264,48.5736858351702,154.92572750111987,0,89.97875638370904,3193
1659914346357.264,99.9894017182712,137.7818683526388,0,45.96736090316818,2354
1659914646357.264,80.04545621571015,81.83958764487926,0,10.623448139430725,8823
1659914946357.264,29.329189676054177,163.52904386097617,21.523022920817112,89.16878946806948,8606
1659915246357.264,20.647665154353568,84.37472953427763,0,12.57912497302046,1245
1659915546357.264,95.42258316409291,194.9490625009227,0,8.536322198808111,4127
1659915846357.264,56.240758772214996,110.41595076493401,11.466434574224607,70.80990714769074,3580
1659916146357.264,35.63304903888553,101.92334175525824,0,29.400460242887938,6828
1659916446357.264,85.63581569930712,126.87901319407453,0,50.411894205598315,7843
1659916746357.264,55.95391227112061,130.63869643949818,0,32.65360703681892,3178
1659917046357.264,50.012848957771304,121.71284754825334,0,50.20585034877456,8590
1659917346357.264,48.725061837715785,64.67370328296299,0,59.990523775820535,4973
1659917646357.264,72.94248664722045,184.5181476619154,70.93750849865128,95.68430855921606,7743
1659917946357.264,27.84527632017666,107.17761622648729,14.459885219929024,87.19127329094866,3050
1659918246357.264,71.88897663835074,165.48452499343466,0,6.150573512194201,2505
1659918546357.264,73.90949663561607,159.67195579667745,0,10.474457078465838,7312
1659918846357.264,45.95162317807669,78.758509025578,15.846569601910481,71.19975561953655,8814
1659919146357.264,74.34322717237242,167.86888418691933,40.54518484366949,70.75843779504787,2085
1659919446357.264,73.39268371327539,96.6236336548563,0,17.872186974095428,1029
1659919746357.264,35.361409480968675,122.07386804002655,0,19.6204403173455,4528
1659920046357.264,75.90180666721375,163.8037139352695,58.5612873717091,72.21913622867339,9315
1659920346357.264,54.164662366101446,76.28158408560815,0,10.633828092492582,7182
1659920646357.264,15.369592375551534,39.422727027379096,0,23.27242384552757,5846
1659920946357.264,83.72220310547684,156.41559461938016,61.82816450431126,80.87735530546068,5250
1659921246357.264,35.22973461481723,56.025645803122494,0,4.775800890776905,9669
1659921546357.264,32.43759371690008,87.09078002834482,0,85.27490597854282,4818
1659921846357.264,18.09057087375976,78.56730716310402,0,40.09249924407066,9047
1659922146357.264,87.6678216806887,128.46485529511867,12.4146359592484,94.51226146265506,6279
1659922446357.264,39.387082945898236,79.53538364321949,14.522578852771908,65.67976751418696,3023
1659922746357.264,55.31780132095056,119.06959284724931,0,67.39342407772148,5224
1659923046357.264,65.25857074573548,145.48899887205278,16.774479919604097,81.30530197255825,8888
1659923346357.264,50.803863761608945,128.55752514618257,0,68.98245108000927,3472
1659923646357.264,12.817799640884363,126.83584167466621,0,78.99785864607306,749
1659923946357.264,33.30070276007612,170.6678331076031,0,91.78286530640996,5897
1659924246357.264,97.52263618796688,149.38499052762458,0,19.883431325321908,1202
1659924546357.264,63.66589851213785,90.45303328740569,0,43.733790467302626,1863
1659924846357.264,38.49766362348254,126.28563193351022,0,37.65435572867172,3427
1659925146357.264,90.07524070696532,188.4102454706063,0,5.127008729777749,9465
1659925446357.264,50.5524534711425,101.69591263786943,0,83.04671005152177,2372
1659925746357.264,57.86598513464434,91.44379886869852,0,70.33630643483464,2000
1659926046357.264,54.52875613579309,90.99178504188015,17.294519580426105,48.69983885275985,9384
1659926346357.264,29.064665844445358,96.5144265308881,0,92.68204317328224,1741
1659926646357.264,36.44161985425847,121.05158740371532,13.615501503346042,85.78982850006017,407
1659926946357.264,16.576754110282145,84.75467223241387,7.410866334610002,38.428354244301296,1798
1659927246357.264,21.863087626547305,116.0379202883641,2.1482311486497814,60.68554074482828,6954
1659927546357.264,74.79741745139718,137.69065606217018,0,70.09260976077827,5083
1659927846357.264,0.3231748371622323,114.80123732392741,0,93.49030605706972,5715
1659928146357.264,55.94931068984007,156.17428774722714,0,99.45816769197727,8641
1659928446357.264,40.634424709146856,79.72537351690511,0,46.9229606333823,4962
1659928746357.264,23.34171143418712,154.7823334929026,16.997631015065785,77.57608149888955,7765
1659929046357.264,58.22182431352729,74.65949110971445,18.278150397875727,68.92726509725891,4100
1659929346357.264,13.31757093895054,111.27872600774853,0,46.38981831352438,8966
1659929646357.264,60.29110289441908,88.21147396425486,0,64.99481444105069,8435
1659929946357.264,90.02419198531076,189.03219591440705,44.41151910359204,65.11515786123397,3477
1659930246357.264,21.427711094464065,154.9606730164408,0,93.00792853349272,9585
